marathon,age,ageRand,gender,clocktime,chiptime,split_10k,split_half,split_30k,split_40k
NYC_2011,40.0,40.47,M,166.2333,166.2333,37.63,74.32,112.52,157.78
NYC_2011,40.0,40.75,M,166.3,166.25,38.18,81.08,116.18,157.4
NYC_2011,33.0,33.01,M,167.4167,166.2667,37.6,79.23,114.3,157.03
NYC_2011,36.0,36.24,M,166.4333,166.2667,37.42,80.32,115.82,157.3
NYC_2011,30.0,30.05,M,166.4,166.2833,37.68,80.12,114.73,156.78
NYC_2011,25.0,25.46,M,166.3833,166.3167,38.32,81.18,116.18,157.32
NYC_2011,33.0,33.27,M,166.4833,166.3167,37.42,79.92,115.8,157.53
NYC_2011,22.0,22.37,M,166.5333,166.3167,37.5,78.38,111.28,155.72
NYC_2011,37.0,37.45,M,166.4167,166.3333,37.38,79.9,114.92,156.95
NYC_2011,41.0,41.0,M,166.4333,166.35,38.07,80.93,116.42,157.37
NYC_2011,49.0,49.77,M,166.3833,166.35,39.48,83.22,117.68,157.7
NYC_2011,26.0,26.44,M,166.45,166.3667,37.18,77.87,111.72,156.63
NYC_2011,40.0,40.13,M,166.6167,166.4333,36.92,78.9,114.07,156.82
NYC_2011,31.0,31.48,M,166.5667,166.4333,37.27,78.98,114.12,156.42
NYC_2011,32.0,32.85,M,166.4833,166.4833,35.92,73.35,112.87,157.55
NYC_2011,31.0,31.22,M,166.6167,166.4833,37.33,78.33,114.35,157.13
NYC_2011,44.0,44.84,M,167.0667,166.6167,37.93,80.13,115.52,157.48
NYC_2011,31.0,31.74,M,166.9,166.7333,37.57,80.68,115.97,157.32
NYC_2011,46.0,46.63,M,166.9333,166.75,37.65,80.27,116.23,157.88
NYC_2011,42.0,42.21,M,166.8167,166.75,37.72,81.08,116.43,157.9
NYC_2011,37.0,37.16,M,166.95,166.8667,38.58,82.07,116.75,157.88
NYC_2011,19.0,19.99,M,167.0167,166.9,38.17,80.02,113.4,156.68
NYC_2011,40.0,41.0,M,167.0333,166.9167,36.58,78.32,112.33,157.02
NYC_2011,39.0,39.26,M,167.0667,166.9833,36.45,76.88,112.83,157.78
NYC_2011,23.0,23.82,M,167.0833,166.9833,37.57,79.2,113.52,157.28
NYC_2011,32.0,32.7,M,167.1,167.0333,37.42,79.53,114.98,157.77
NYC_2011,44.0,44.28,M,167.5333,167.05,39.05,83.35,118.35,158.35
NYC_2011,23.0,23.55,M,167.15,167.0833,35.55,75.58,109.92,157.4
NYC_2011,40.0,40.24,M,167.65,167.1,38.42,81.48,116.75,158.05
NYC_2011,36.0,36.86,M,167.1667,167.1,37.42,80.1,116.07,158.12
NYC_2011,36.0,36.59,M,167.35,167.15,37.73,80.35,115.37,156.83
NYC_2011,35.0,35.62,M,167.3833,167.15,37.83,80.72,115.83,157.63
NYC_2011,37.0,37.0,M,167.15,167.15,35.8,76.48,110.35,156.23
NYC_2011,48.0,48.96,M,167.2833,167.2,37.42,79.52,114.35,157.78
NYC_2011,31.0,31.43,M,167.4833,167.25,37.95,81.05,115.68,157.22
NYC_2011,28.0,28.17,M,167.45,167.25,38.82,82.48,0.0,0.0
NYC_2011,34.0,34.18,M,167.4833,167.3,39.55,83.18,119.05,158.95
NYC_2011,39.0,39.58,M,167.5,167.3167,37.75,80.97,116.47,158.15
NYC_2011,39.0,39.7,M,167.45,167.3333,38.25,81.23,116.6,158.35
NYC_2011,26.0,26.78,M,167.7833,167.3333,38.83,80.38,113.7,156.75
NYC_2011,34.0,34.1,M,167.5,167.35,38.88,82.7,118.58,0.0
NYC_2011,38.0,38.15,M,167.7167,167.3833,39.92,81.95,116.75,157.32
NYC_2011,31.0,31.85,M,167.5,167.4167,36.57,79.17,115.32,158.13
NYC_2011,27.0,27.36,M,167.9833,167.5,38.8,80.33,113.85,158.17
NYC_2011,33.0,33.56,F,167.5167,167.5167,37.87,80.57,116.53,158.62
NYC_2011,27.0,27.91,M,167.9,167.5333,39.08,82.67,117.7,158.58
NYC_2011,32.0,32.0,M,167.7667,167.6,38.78,82.08,117.17,158.15
NYC_2011,24.0,24.32,M,167.6667,167.6333,33.78,71.78,103.32,150.92
NYC_2011,42.0,42.87,M,167.75,167.6667,38.28,81.07,116.28,158.45
NYC_2011,42.0,42.17,M,167.7333,167.7167,37.47,79.97,115.33,157.83
NYC_2011,26.0,26.47,M,167.9,167.7333,38.93,82.08,117.2,158.7
NYC_2011,40.0,40.53,M,167.8,167.7333,38.2,81.3,117.28,158.57
NYC_2011,30.0,30.5,M,198.0167,167.7833,35.47,78.72,115.43,158.27
NYC_2011,41.0,41.62,M,167.8167,167.8,37.8,80.48,115.53,159.03
NYC_2011,40.0,40.14,M,167.9333,167.8333,36.95,78.52,113.83,157.83
NYC_2011,40.0,40.17,M,167.8667,167.8333,37.07,78.8,114.1,158.57
NYC_2011,28.0,28.9,M,168.2667,167.8667,37.38,79.05,113.82,157.97
NYC_2011,32.0,32.25,M,168.2167,167.8667,36.13,76.7,111.15,157.25
NYC_2011,30.0,30.19,M,168.4667,167.8833,38.67,81.8,116.63,158.28
NYC_2011,42.0,42.99,M,168.0,167.9167,36.92,78.27,113.35,158.5
NYC_2011,24.0,24.64,M,168.05,167.9167,37.95,81.82,117.48,158.83
NYC_2011,30.0,30.02,M,168.2833,167.95,38.85,81.92,117.33,159.02
NYC_2011,30.0,30.68,M,168.0333,167.9667,37.32,80.82,116.42,0.0
NYC_2011,26.0,26.33,M,168.05,168.0333,35.97,76.87,111.77,158.35
NYC_2011,37.0,37.14,M,168.1,168.0333,37.88,80.3,118.13,159.02
NYC_2011,35.0,35.64,M,168.2,168.05,38.53,81.8,117.2,159.08
NYC_2011,42.0,42.44,M,168.1667,168.0667,37.43,79.95,115.8,158.7
NYC_2011,32.0,32.53,M,168.3333,168.1,39.12,83.15,118.53,159.25
NYC_2011,36.0,36.52,M,168.1833,168.15,36.38,78.78,113.98,158.45
NYC_2011,27.0,27.43,M,168.5667,168.15,38.42,81.67,117.73,159.28
NYC_2011,39.0,39.11,M,168.3667,168.2,38.68,82.3,117.78,159.23
NYC_2011,45.0,45.65,M,168.3,168.25,36.05,77.82,113.67,158.38
NYC_2011,32.0,32.11,M,168.25,168.25,36.9,81.25,120.68,160.87
NYC_2011,40.0,40.78,M,168.5333,168.2667,39.65,84.07,119.68,159.9
NYC_2011,52.0,52.19,M,168.5333,168.3,38.77,81.72,117.25,159.13
NYC_2011,35.0,35.17,M,168.5167,168.3,37.87,80.82,116.55,159.15
NYC_2011,35.0,35.69,M,168.6,168.3667,36.87,79.17,114.35,157.97
NYC_2011,29.0,29.14,M,168.5667,168.3833,39.03,82.53,118.52,159.77
NYC_2011,38.0,38.33,M,168.65,168.4,36.83,78.95,114.33,157.73
NYC_2011,38.0,38.75,M,168.6167,168.45,38.58,80.98,116.47,159.08
NYC_2011,50.0,50.27,M,168.55,168.45,38.92,82.67,118.8,159.78
NYC_2011,33.0,33.58,M,169.3833,168.45,37.67,79.5,114.47,158.47
NYC_2011,23.0,23.42,M,168.7667,168.4833,37.22,78.37,114.48,158.28
NYC_2011,41.0,41.42,M,168.6833,168.4833,39.05,81.98,116.62,159.15
NYC_2011,50.0,50.23,M,168.6,168.5,38.28,81.6,117.3,159.07
NYC_2011,30.0,30.02,M,168.6667,168.5,39.35,83.65,119.37,160.0
NYC_2011,41.0,41.77,M,168.85,168.5167,39.85,83.68,118.9,159.62
NYC_2011,24.0,24.04,M,168.6333,168.5167,39.75,83.98,118.82,159.27
NYC_2011,51.0,51.7,M,168.7,168.5667,38.65,81.95,117.58,159.57
NYC_2011,32.0,32.45,M,168.6,168.5667,38.15,81.4,117.1,159.82
NYC_2011,24.0,24.79,M,168.8667,168.5667,40.33,85.03,120.9,160.4
NYC_2011,47.0,47.45,M,168.85,168.6167,38.67,81.87,117.8,159.02
NYC_2011,32.0,32.62,M,168.85,168.7167,37.95,81.13,117.5,159.78
NYC_2011,42.0,42.04,M,169.1,168.75,38.7,80.65,115.8,158.83
NYC_2011,41.0,41.94,M,168.9333,168.75,37.65,80.15,115.93,159.35
NYC_2011,38.0,38.48,M,168.8,168.75,36.0,77.18,111.72,158.07
NYC_2011,29.0,29.45,M,168.8833,168.7667,38.17,81.98,118.02,159.63
NYC_2011,37.0,37.13,M,168.8833,168.7833,37.25,79.75,115.78,159.18
NYC_2011,32.0,32.99,M,169.0333,168.85,37.95,81.28,116.93,158.82
NYC_2011,40.0,40.92,M,168.9667,168.8667,38.85,82.42,118.3,159.78
NYC_2011,32.0,32.8,M,169.3167,168.9167,38.43,82.02,117.62,159.92
NYC_2011,22.0,22.29,M,169.0,168.9667,39.58,83.55,118.8,159.68
NYC_2011,26.0,26.5,M,169.2,168.9667,38.22,81.87,117.52,159.77
NYC_2011,37.0,37.72,M,169.05,168.9833,39.47,83.23,118.47,159.63
NYC_2011,37.0,37.57,M,169.2167,169.0,37.42,79.28,113.75,158.75
NYC_2011,27.0,27.89,M,169.0667,169.0333,35.27,75.52,111.03,159.0
NYC_2011,25.0,25.79,M,169.1167,169.05,39.83,84.1,118.78,160.27
NYC_2011,21.0,21.84,M,169.1333,169.1,39.93,83.92,119.82,160.63
NYC_2011,24.0,24.54,M,169.1,169.1,41.4,85.88,120.98,160.45
NYC_2011,33.0,33.51,M,169.1667,169.1333,35.78,77.5,114.1,159.42
NYC_2011,34.0,34.4,M,169.25,169.1333,38.63,81.18,116.18,159.47
NYC_2011,49.0,49.48,M,169.2167,169.15,38.38,81.6,117.2,159.57
NYC_2011,24.0,24.83,M,169.5,169.15,37.92,80.68,116.3,159.5
NYC_2011,24.0,24.39,M,169.3167,169.1833,39.67,83.62,119.57,160.63
NYC_2011,48.0,48.84,M,169.2833,169.2,38.95,83.05,119.17,160.43
NYC_2011,30.0,30.58,M,169.4167,169.2167,38.75,82.93,119.13,160.6
NYC_2011,54.0,54.34,M,169.3333,169.2833,39.98,84.37,119.95,160.23
NYC_2011,40.0,40.59,M,169.4667,169.2833,39.38,83.68,119.38,160.25
NYC_2011,28.0,28.13,M,169.5167,169.2833,39.07,82.33,118.03,160.42
NYC_2011,49.0,49.31,M,169.3333,169.3167,37.68,80.32,116.23,159.57
NYC_2011,27.0,27.13,M,169.5333,169.3333,39.03,82.95,118.32,159.62
NYC_2011,30.0,30.49,M,169.45,169.3333,38.2,80.93,117.03,160.28
NYC_2011,33.0,33.13,M,169.75,169.35,40.15,85.03,121.03,161.23
NYC_2011,21.0,21.36,M,169.4167,169.3667,38.77,82.07,118.97,160.75
NYC_2011,37.0,37.42,F,169.45,169.4,37.37,80.27,116.47,159.88
NYC_2011,37.0,37.37,M,169.6833,169.4167,40.1,84.72,120.45,160.92
NYC_2011,28.0,28.25,M,169.5333,169.4167,41.0,85.95,121.73,161.15
NYC_2011,50.0,50.74,M,169.4833,169.4167,36.75,79.05,115.22,159.27
NYC_2011,29.0,29.83,M,169.9167,169.4833,40.08,83.4,118.4,160.37
NYC_2011,21.0,21.18,M,169.55,169.5167,40.67,86.02,122.18,161.5
NYC_2011,35.0,35.01,M,169.6167,169.5833,39.17,82.8,118.85,160.58
NYC_2011,33.0,33.29,M,169.9833,169.5833,40.65,85.43,121.43,160.98
NYC_2011,31.0,31.9,M,169.65,169.5833,37.42,79.92,115.67,159.58
NYC_2011,29.0,29.6,M,169.8167,169.5833,39.72,84.05,119.17,160.45
NYC_2011,30.0,30.42,M,169.8333,169.5833,37.72,80.02,115.47,160.47
NYC_2011,34.0,34.75,F,169.7167,169.6167,38.93,82.92,118.88,160.62
NYC_2011,25.0,25.49,M,170.0167,169.6167,40.03,85.08,120.77,161.05
NYC_2011,42.0,42.78,M,170.85,169.7167,37.62,79.27,114.32,159.7
NYC_2011,27.0,27.02,M,169.8,169.7333,37.73,80.17,114.83,160.85
NYC_2011,41.0,41.63,M,169.9333,169.75,39.5,83.77,119.58,160.87
NYC_2011,48.0,48.67,M,170.0667,169.7667,38.1,80.4,115.53,159.53
NYC_2011,38.0,38.07,M,169.95,169.85,40.1,85.08,120.78,161.38
NYC_2011,25.0,25.6,M,169.95,169.8667,37.8,80.72,116.35,159.4
NYC_2011,42.0,42.25,M,171.05,169.8667,40.13,84.03,120.23,160.75
NYC_2011,23.0,23.68,M,170.0667,169.9333,38.8,82.3,118.88,161.25
NYC_2011,39.0,39.57,M,170.2,170.0,38.27,81.92,118.07,160.63
NYC_2011,32.0,32.36,M,170.1833,170.0,36.65,78.97,115.62,160.15
NYC_2011,44.0,44.64,M,170.3167,170.05,38.5,82.27,118.12,160.68
NYC_2011,46.0,46.6,M,170.0833,170.0667,37.7,80.22,116.03,160.27
NYC_2011,33.0,33.77,M,170.2,170.1167,39.93,84.52,120.67,161.3
NYC_2011,38.0,38.17,M,170.7833,170.1333,38.43,81.38,116.97,160.13
NYC_2011,33.0,33.09,M,170.9833,170.15,39.98,84.25,120.22,161.22
NYC_2011,32.0,32.08,M,170.55,170.3,40.38,84.88,120.5,161.33
NYC_2011,25.0,25.21,M,170.8167,170.3667,37.75,79.3,114.45,159.88
NYC_2011,44.0,44.73,M,170.5667,170.3833,38.27,82.48,118.9,161.25
NYC_2011,38.0,38.35,M,170.55,170.3833,39.47,84.03,120.47,161.68
NYC_2011,30.0,30.03,M,170.8333,170.4,39.97,83.9,119.58,161.25
NYC_2011,33.0,33.07,M,170.5167,170.45,39.47,83.68,119.48,161.33
NYC_2011,29.0,29.64,M,170.6,170.4667,38.25,82.05,117.4,160.3
NYC_2011,42.0,42.77,M,170.7333,170.4667,39.78,84.03,119.97,161.4
NYC_2011,51.0,51.12,M,170.7667,170.5,37.68,80.13,116.07,160.22
NYC_2011,34.0,34.93,M,170.8,170.5,38.3,81.52,117.33,160.57
NYC_2011,34.0,34.7,M,170.6667,170.5167,38.6,82.43,118.7,161.18
NYC_2011,27.0,27.18,M,170.6167,170.5333,39.83,84.58,120.53,161.8
NYC_2011,49.0,49.98,M,170.8833,170.5333,38.27,81.52,117.57,160.95
NYC_2011,27.0,27.89,F,170.6167,170.6167,37.37,81.6,118.15,161.32
NYC_2011,45.0,45.32,M,170.6333,170.6333,40.3,85.18,121.17,161.6
NYC_2011,33.0,33.22,M,171.05,170.6333,39.98,83.9,119.58,161.08
NYC_2011,26.0,26.79,M,170.8,170.65,39.2,84.12,120.0,161.77
NYC_2011,28.0,28.97,M,170.7833,170.6833,38.62,81.87,117.27,160.62
NYC_2011,27.0,27.2,M,170.8333,170.6833,39.58,83.05,118.27,161.28
NYC_2011,45.0,45.53,F,170.6833,170.6833,40.28,84.37,120.47,161.58
NYC_2011,41.0,41.19,M,170.8167,170.7167,36.72,79.12,114.8,160.08
NYC_2011,29.0,29.55,M,170.7667,170.7167,36.58,78.57,115.35,160.27
NYC_2011,51.0,51.83,M,170.7667,170.7333,36.5,78.78,115.62,161.2
NYC_2011,47.0,47.69,M,171.1667,170.7333,39.18,82.75,118.4,161.55
NYC_2011,35.0,35.86,M,170.9167,170.7667,37.55,79.93,116.12,160.15
NYC_2011,42.0,42.69,M,170.8333,170.8333,38.92,83.27,119.58,161.27
NYC_2011,34.0,34.4,M,171.0333,170.85,37.8,80.28,116.13,160.57
NYC_2011,24.0,24.17,M,201.1,170.8833,39.77,84.27,120.48,161.73
NYC_2011,45.0,45.96,M,171.1167,170.9,37.82,80.77,117.15,161.08
NYC_2011,35.0,35.04,M,171.2667,170.9,38.95,82.72,118.87,161.32
NYC_2011,27.0,27.52,M,170.9333,170.9333,35.75,74.75,114.15,161.7
NYC_2011,31.0,31.97,M,171.15,170.95,36.9,78.8,114.87,160.38
NYC_2011,37.0,37.43,M,171.1167,170.9667,37.58,82.03,118.92,161.65
NYC_2011,32.0,32.57,M,171.0,171.0,38.32,81.55,118.07,161.9
NYC_2011,37.0,37.25,M,171.3333,171.0,39.2,83.22,119.53,161.8
NYC_2011,20.0,20.94,M,171.3833,171.0167,39.5,83.2,118.37,160.1
NYC_2011,26.0,26.89,M,171.1667,171.0333,37.75,81.1,117.6,161.15
NYC_2011,29.0,29.47,M,171.2,171.0333,40.33,84.58,120.87,162.0
NYC_2011,51.0,51.66,M,171.35,171.05,39.07,82.67,118.55,160.92
NYC_2011,46.0,46.04,M,171.4667,171.0833,39.32,83.68,120.08,162.27
NYC_2011,38.0,38.16,M,171.1667,171.1,38.3,82.05,117.95,161.43
NYC_2011,23.0,23.51,M,171.3167,171.15,38.75,82.88,119.02,161.35
NYC_2011,35.0,35.44,M,171.3167,171.1833,38.43,82.23,118.48,161.9
NYC_2011,36.0,36.28,M,171.4,171.1833,39.53,83.18,118.55,161.43
NYC_2011,26.0,26.24,M,171.4,171.2,40.35,84.9,120.9,161.82
NYC_2011,28.0,28.49,M,171.5333,171.2,37.55,81.55,117.98,161.42
NYC_2011,35.0,35.99,M,171.2833,171.2333,38.55,82.63,119.38,162.45
NYC_2011,31.0,31.95,M,201.2333,171.2333,37.15,0.0,118.13,161.77
NYC_2011,38.0,38.09,M,171.2833,171.2333,38.18,81.13,117.12,161.3
NYC_2011,38.0,38.63,M,171.4333,171.2833,39.77,84.38,120.35,161.97
NYC_2011,36.0,36.19,M,171.5333,171.3333,39.8,83.95,119.62,161.53
NYC_2011,35.0,35.93,M,171.4667,171.3667,39.87,84.78,121.23,162.6
NYC_2011,30.0,30.67,M,171.7167,171.3667,38.8,82.47,118.63,162.03
NYC_2011,28.0,28.19,M,171.85,171.3833,39.72,82.75,118.47,161.8
NYC_2011,37.0,37.63,M,171.4833,171.3833,39.15,83.2,119.17,161.88
NYC_2011,47.0,47.24,M,171.5833,171.4,39.75,84.15,120.28,162.23
NYC_2011,36.0,36.13,M,171.6667,171.45,39.12,83.15,119.2,161.77
NYC_2011,27.0,27.46,M,171.8333,171.5,43.12,88.08,124.13,163.08
NYC_2011,45.0,45.39,M,171.75,171.5,38.72,82.63,119.02,161.9
NYC_2011,44.0,44.64,M,171.6333,171.5333,38.33,81.97,117.65,161.0
NYC_2011,25.0,25.11,M,171.7167,171.55,38.08,81.55,117.55,161.67
NYC_2011,52.0,52.33,M,171.6167,171.55,38.77,82.6,118.77,161.72
NYC_2011,28.0,28.65,M,171.7,171.55,39.72,84.18,120.4,162.43
NYC_2011,30.0,30.78,M,201.8667,171.5833,42.33,87.07,123.42,163.12
NYC_2011,37.0,37.13,M,171.8,171.6167,39.68,84.92,121.03,162.55
NYC_2011,40.0,40.11,M,171.7333,171.6167,39.18,83.12,119.68,162.32
NYC_2011,33.0,33.76,M,171.85,171.6333,39.88,84.27,120.0,162.08
NYC_2011,44.0,44.7,M,171.85,171.6667,39.73,85.07,121.72,162.95
NYC_2011,40.0,40.65,M,171.8833,171.6667,39.62,83.93,120.53,162.67
NYC_2011,41.0,41.77,M,172.0333,171.6833,40.1,85.42,122.42,163.28
NYC_2011,55.0,55.02,M,171.8833,171.7333,39.32,84.1,120.93,162.53
NYC_2011,31.0,31.25,M,171.85,171.7667,36.45,79.37,116.53,162.52
NYC_2011,34.0,34.23,M,171.85,171.7833,37.47,78.0,113.87,159.92
NYC_2011,26.0,26.74,M,172.0667,171.8,36.38,76.67,111.33,161.53
NYC_2011,36.0,36.58,M,172.05,171.8167,37.98,80.6,115.63,160.22
NYC_2011,26.0,26.74,M,172.2167,171.8333,38.28,81.25,117.17,161.5
NYC_2011,32.0,32.36,M,172.2167,171.85,40.1,83.93,120.13,162.88
NYC_2011,34.0,34.45,M,171.9833,171.85,38.05,81.93,118.47,162.33
NYC_2011,53.0,53.06,M,171.95,171.9,39.22,82.92,118.65,161.77
NYC_2011,24.0,24.29,M,172.15,171.9167,40.75,85.78,121.8,163.12
NYC_2011,40.0,40.97,M,172.1,171.9333,38.9,82.7,119.55,162.33
NYC_2011,39.0,39.57,M,172.0167,171.95,36.35,79.05,116.45,161.37
NYC_2011,35.0,35.37,M,175.0667,171.9833,39.25,83.03,119.7,162.67
NYC_2011,29.0,29.17,M,172.0667,172.0,36.6,78.95,116.95,163.02
NYC_2011,44.0,44.82,M,172.0833,172.0167,38.92,82.72,118.25,162.12
NYC_2011,23.0,23.63,M,172.1667,172.0333,38.07,81.32,118.6,163.07
NYC_2011,26.0,26.71,M,172.4,172.0667,38.42,81.68,117.07,162.05
NYC_2011,34.0,34.58,M,172.6,172.0667,40.05,84.62,120.58,162.83
NYC_2011,25.0,25.28,M,172.3333,172.0667,39.13,82.48,118.97,163.62
NYC_2011,28.0,28.58,M,172.35,172.0667,38.98,83.77,120.13,163.32
NYC_2011,38.0,38.95,M,172.25,172.1,39.48,84.03,120.47,162.57
NYC_2011,34.0,34.7,M,172.3333,172.1333,39.6,84.05,120.23,162.78
NYC_2011,31.0,31.11,M,172.5333,172.1667,39.1,83.88,119.85,162.7
NYC_2011,41.0,41.14,M,172.5,172.1667,40.07,85.02,121.12,162.67
NYC_2011,56.0,56.77,M,202.5167,172.2,40.85,86.18,122.6,163.5
NYC_2011,25.0,25.6,M,172.4333,172.2333,40.32,85.95,120.92,162.4
NYC_2011,26.0,26.17,M,172.2667,172.2333,36.6,77.6,113.38,161.83
NYC_2011,41.0,41.73,M,172.3167,172.2667,37.43,80.07,116.85,162.22
NYC_2011,38.0,38.83,M,172.65,172.2667,40.65,85.62,121.53,162.95
NYC_2011,23.0,23.92,M,172.4,172.3167,40.85,86.92,122.97,163.42
NYC_2011,32.0,32.05,M,172.4,172.3333,38.1,81.93,118.88,162.4
NYC_2011,34.0,34.88,M,172.6333,172.35,39.68,84.45,121.12,163.03
NYC_2011,38.0,38.98,M,172.6833,172.35,36.72,78.33,113.23,162.05
NYC_2011,39.0,39.76,M,172.5833,172.3667,39.15,83.82,119.93,163.08
NYC_2011,35.0,35.37,M,172.45,172.3667,36.4,79.53,117.62,162.63
NYC_2011,48.0,48.94,M,172.4833,172.3833,39.75,84.73,121.18,162.72
NYC_2011,50.0,50.76,M,172.6,172.4167,38.85,82.58,119.13,162.52
NYC_2011,28.0,28.65,M,172.95,172.45,39.33,82.77,119.05,162.82
NYC_2011,22.0,22.03,M,173.4833,172.45,37.63,80.8,115.67,162.55
NYC_2011,53.0,53.98,M,172.5667,172.4667,38.6,82.08,118.55,161.93
NYC_2011,40.0,40.29,M,172.8833,172.4667,39.08,83.3,119.65,162.92
NYC_2011,47.0,47.91,M,172.6,172.5,39.05,83.52,120.07,162.8
NYC_2011,40.0,40.53,M,172.7,172.5,39.45,83.38,119.48,162.58
NYC_2011,27.0,27.97,M,172.7667,172.55,36.85,79.7,116.23,162.4
NYC_2011,27.0,27.2,M,172.75,172.55,37.87,80.9,117.1,162.88
NYC_2011,40.0,40.82,M,172.65,172.5667,39.67,84.0,119.95,162.87
NYC_2011,26.0,26.07,M,172.75,172.5667,40.35,84.9,120.9,162.9
NYC_2011,36.0,36.51,M,172.7167,172.5833,39.45,83.65,119.8,162.52
NYC_2011,28.0,28.84,M,172.7333,172.5833,40.25,86.15,122.82,163.57
NYC_2011,24.0,24.4,M,172.7167,172.6,36.58,78.65,115.18,162.12
NYC_2011,38.0,38.12,M,172.8,172.6333,38.63,82.62,118.7,162.3
NYC_2011,42.0,42.1,M,172.7833,172.65,38.17,82.38,119.57,163.03
NYC_2011,40.0,40.1,F,172.8667,172.7,39.32,83.8,120.08,163.02
NYC_2011,38.0,38.88,M,172.8167,172.7167,39.47,84.3,121.22,163.57
NYC_2011,37.0,37.91,M,173.05,172.75,40.03,84.23,120.27,163.05
NYC_2011,27.0,27.59,M,173.2667,172.7833,41.02,85.58,120.92,163.32
NYC_2011,37.0,37.61,M,172.9167,172.8,39.6,84.03,120.67,163.3
NYC_2011,33.0,33.33,M,172.8667,172.8,38.45,82.63,119.22,163.1
NYC_2011,32.0,32.55,M,173.4,172.8167,39.72,83.75,120.13,163.08
NYC_2011,31.0,31.43,M,173.0667,172.8167,37.77,81.3,118.02,163.22
NYC_2011,37.0,37.37,M,173.1,172.85,41.02,85.47,121.83,163.67
NYC_2011,39.0,39.11,M,173.2833,172.8667,40.18,85.15,121.78,163.58
NYC_2011,35.0,35.41,M,172.9833,172.9,37.57,81.37,117.7,162.5
NYC_2011,40.0,40.45,M,173.0167,172.9333,39.17,83.73,119.92,162.98
NYC_2011,51.0,51.75,M,173.2333,172.95,38.17,81.63,118.08,163.15
NYC_2011,45.0,45.31,M,173.25,173.0167,39.33,83.83,120.73,163.67
NYC_2011,36.0,36.83,M,173.1,173.0167,38.32,82.55,118.9,163.37
NYC_2011,42.0,42.99,M,173.2,173.0333,39.1,83.52,120.1,163.53
NYC_2011,28.0,28.15,M,173.4,173.05,0.0,82.9,119.6,163.53
NYC_2011,27.0,27.7,M,173.5167,173.05,38.55,81.57,118.02,162.95
NYC_2011,34.0,34.31,M,173.55,173.1,37.45,79.75,115.5,161.77
NYC_2011,28.0,28.98,M,173.5833,173.1,38.45,82.1,118.62,162.87
NYC_2011,25.0,25.94,M,173.2,173.1167,38.35,82.95,120.33,163.88
NYC_2011,42.0,42.1,M,173.2167,173.1333,39.12,83.67,120.05,163.45
NYC_2011,26.0,26.13,M,173.4667,173.1333,40.27,85.35,121.65,163.87
NYC_2011,35.0,35.25,F,173.2167,173.2167,38.13,81.6,118.28,162.35
NYC_2011,39.0,39.63,M,173.4167,173.2667,36.9,78.3,114.48,162.55
NYC_2011,34.0,34.49,M,173.5667,173.2833,39.67,84.08,120.27,163.43
NYC_2011,53.0,53.92,M,173.3667,173.3333,39.42,84.15,121.08,164.13
NYC_2011,39.0,39.12,M,173.55,173.35,40.28,85.37,122.28,164.43
NYC_2011,42.0,42.11,M,173.8833,173.35,39.68,84.1,121.37,164.2
NYC_2011,28.0,28.02,M,173.4833,173.3667,40.72,86.45,122.53,163.93
NYC_2011,33.0,33.41,M,173.5667,173.3667,37.9,81.35,118.22,163.02
NYC_2011,50.0,50.98,M,173.65,173.3833,40.13,85.07,121.17,163.8
NYC_2011,28.0,28.86,M,173.8833,173.3833,39.88,84.87,121.57,163.87
NYC_2011,48.0,48.73,M,173.6,173.3833,38.95,83.05,120.45,163.75
NYC_2011,50.0,50.41,M,173.4167,173.4167,36.63,76.82,116.92,164.05
NYC_2011,31.0,31.59,M,174.0667,173.4333,40.15,85.27,122.32,164.5
NYC_2011,24.0,24.09,M,173.65,173.4333,39.03,83.85,120.17,163.68
NYC_2011,34.0,34.76,M,173.8,173.4667,40.18,85.68,122.17,163.78
NYC_2011,27.0,27.63,M,173.9833,173.4833,40.65,85.8,122.13,164.3
NYC_2011,33.0,33.09,M,173.8167,173.4833,40.05,85.02,121.08,163.07
NYC_2011,28.0,28.37,M,173.6167,173.4833,36.9,79.62,118.12,164.23
NYC_2011,38.0,38.03,M,173.7667,173.5333,38.73,82.28,119.18,164.02
NYC_2011,29.0,29.61,M,173.85,173.55,39.32,82.88,118.72,163.5
NYC_2011,30.0,30.46,M,173.7333,173.5667,38.83,82.98,119.2,163.48
NYC_2011,33.0,33.6,M,173.65,173.5833,38.25,81.65,117.98,163.47
NYC_2011,38.0,38.61,M,174.25,173.5833,41.62,87.6,124.08,164.92
NYC_2011,34.0,34.63,M,173.9667,173.6,40.55,85.83,122.45,164.33
NYC_2011,45.0,45.47,M,173.6667,173.6,41.17,86.4,123.22,164.78
NYC_2011,38.0,38.01,M,173.8,173.6167,40.55,86.07,122.87,164.62
NYC_2011,43.0,43.45,M,173.8667,173.6333,39.07,84.63,122.35,164.98
NYC_2011,23.0,23.8,M,173.75,173.6333,38.07,81.87,119.13,163.73
NYC_2011,30.0,30.64,M,173.75,173.6667,38.43,83.37,121.35,164.43
NYC_2011,40.0,40.71,M,173.85,173.6833,38.78,83.43,119.95,163.72
NYC_2011,32.0,32.6,M,173.7667,173.6833,38.5,82.63,118.98,163.7
NYC_2011,39.0,39.68,M,173.9167,173.7167,36.63,78.62,114.0,161.0
